dezembro 1979	janeiro 1980	fevereiro 1980	março 1980	abril 1980	maio 1980	junho 1980	julho 1980	agosto 1980	setembro 1980	outubro 1980	novembro 1980	dezembro 1980	janeiro 1981	fevereiro 1981	março 1981	abril 1981	maio 1981	junho 1981	julho 1981	agosto 1981	setembro 1981	outubro 1981	novembro 1981	dezembro 1981	janeiro 1982	fevereiro 1982	março 1982	abril 1982	maio 1982	junho 1982	julho 1982	agosto 1982	setembro 1982	outubro 1982	novembro 1982	dezembro 1982	janeiro 1983	fevereiro 1983	março 1983	abril 1983	maio 1983	junho 1983	julho 1983	agosto 1983	setembro 1983	outubro 1983	novembro 1983	dezembro 1983	janeiro 1984	fevereiro 1984	março 1984	abril 1984	maio 1984	junho 1984	julho 1984	agosto 1984	setembro 1984	outubro 1984	novembro 1984	dezembro 1984	janeiro 1985	fevereiro 1985	março 1985	abril 1985	maio 1985	junho 1985	julho 1985	agosto 1985	setembro 1985	outubro 1985	novembro 1985	dezembro 1985	janeiro 1986	fevereiro 1986	março 1986	abril 1986	maio 1986	junho 1986	julho 1986	agosto 1986	setembro 1986	outubro 1986	novembro 1986	dezembro 1986	janeiro 1987	fevereiro 1987	março 1987	abril 1987	maio 1987	junho 1987	julho 1987	agosto 1987	setembro 1987	outubro 1987	novembro 1987	dezembro 1987	janeiro 1988	fevereiro 1988	março 1988	abril 1988	maio 1988	junho 1988	julho 1988	agosto 1988	setembro 1988	outubro 1988	novembro 1988	dezembro 1988	janeiro 1989	fevereiro 1989	março 1989	abril 1989	maio 1989	junho 1989	julho 1989	agosto 1989	setembro 1989	outubro 1989	novembro 1989	dezembro 1989	janeiro 1990	fevereiro 1990	março 1990	abril 1990	maio 1990	junho 1990	julho 1990	agosto 1990	setembro 1990	outubro 1990	novembro 1990	dezembro 1990	janeiro 1991	fevereiro 1991	março 1991	abril 1991	maio 1991	junho 1991	julho 1991	agosto 1991	setembro 1991	outubro 1991	novembro 1991	dezembro 1991	janeiro 1992	fevereiro 1992	março 1992	abril 1992	maio 1992	junho 1992	julho 1992	agosto 1992	setembro 1992	outubro 1992	novembro 1992	dezembro 1992	janeiro 1993	fevereiro 1993	março 1993	abril 1993	maio 1993	junho 1993	julho 1993	agosto 1993	setembro 1993	outubro 1993	novembro 1993	dezembro 1993	janeiro 1994	fevereiro 1994	março 1994	abril 1994	maio 1994	junho 1994	julho 1994	agosto 1994	setembro 1994	outubro 1994	novembro 1994	dezembro 1994	janeiro 1995	fevereiro 1995	março 1995	abril 1995	maio 1995	junho 1995	julho 1995	agosto 1995	setembro 1995	outubro 1995	novembro 1995	dezembro 1995	janeiro 1996	fevereiro 1996	março 1996	abril 1996	maio 1996	junho 1996	julho 1996	agosto 1996	setembro 1996	outubro 1996	novembro 1996	dezembro 1996	janeiro 1997	fevereiro 1997	março 1997	abril 1997	maio 1997	junho 1997	julho 1997	agosto 1997	setembro 1997	outubro 1997	novembro 1997	dezembro 1997	janeiro 1998	fevereiro 1998	março 1998	abril 1998	maio 1998	junho 1998	julho 1998	agosto 1998	setembro 1998	outubro 1998	novembro 1998	dezembro 1998	janeiro 1999	fevereiro 1999	março 1999	abril 1999	maio 1999	junho 1999	julho 1999	agosto 1999	setembro 1999	outubro 1999	novembro 1999	dezembro 1999	janeiro 2000	fevereiro 2000	março 2000	abril 2000	maio 2000	junho 2000	julho 2000	agosto 2000	setembro 2000	outubro 2000	novembro 2000	dezembro 2000	janeiro 2001	fevereiro 2001	março 2001	abril 2001	maio 2001	junho 2001	julho 2001	agosto 2001	setembro 2001	outubro 2001	novembro 2001	dezembro 2001	janeiro 2002	fevereiro 2002	março 2002	abril 2002	maio 2002	junho 2002	julho 2002	agosto 2002	setembro 2002	outubro 2002	novembro 2002	dezembro 2002	janeiro 2003	fevereiro 2003	março 2003	abril 2003	maio 2003	junho 2003	julho 2003	agosto 2003	setembro 2003	outubro 2003	novembro 2003	dezembro 2003	janeiro 2004	fevereiro 2004	março 2004	abril 2004	maio 2004	junho 2004	julho 2004	agosto 2004	setembro 2004	outubro 2004	novembro 2004	dezembro 2004	janeiro 2005	fevereiro 2005	março 2005	abril 2005	maio 2005	junho 2005	julho 2005	agosto 2005	setembro 2005	outubro 2005	novembro 2005	dezembro 2005	janeiro 2006	fevereiro 2006	março 2006	abril 2006	maio 2006	junho 2006	julho 2006	agosto 2006	setembro 2006	outubro 2006	novembro 2006	dezembro 2006	janeiro 2007	fevereiro 2007	março 2007	abril 2007	maio 2007	junho 2007	julho 2007	agosto 2007	setembro 2007	outubro 2007	novembro 2007	dezembro 2007	janeiro 2008	fevereiro 2008	março 2008	abril 2008	maio 2008	junho 2008	julho 2008	agosto 2008	setembro 2008	outubro 2008	novembro 2008	dezembro 2008	janeiro 2009	fevereiro 2009	março 2009	abril 2009	maio 2009	junho 2009	julho 2009	agosto 2009	setembro 2009	outubro 2009	novembro 2009	dezembro 2009	janeiro 2010	fevereiro 2010	março 2010	abril 2010	maio 2010	junho 2010	julho 2010	agosto 2010	setembro 2010	outubro 2010	novembro 2010	dezembro 2010	janeiro 2011	fevereiro 2011	março 2011	abril 2011	maio 2011	junho 2011	julho 2011	agosto 2011	setembro 2011	outubro 2011	novembro 2011	dezembro 2011	janeiro 2012	fevereiro 2012	março 2012	abril 2012	maio 2012	junho 2012	julho 2012	agosto 2012	setembro 2012	outubro 2012	novembro 2012	dezembro 2012	janeiro 2013	fevereiro 2013	março 2013	abril 2013	maio 2013	junho 2013	julho 2013	agosto 2013	setembro 2013	outubro 2013	novembro 2013	dezembro 2013	janeiro 2014	fevereiro 2014	março 2014	abril 2014	maio 2014	junho 2014	julho 2014	agosto 2014	setembro 2014	outubro 2014	novembro 2014	dezembro 2014	janeiro 2015	fevereiro 2015	março 2015	abril 2015	maio 2015	junho 2015	julho 2015	agosto 2015	setembro 2015	outubro 2015	novembro 2015	dezembro 2015	janeiro 2016	fevereiro 2016	março 2016	abril 2016	maio 2016	junho 2016	julho 2016	agosto 2016	setembro 2016	outubro 2016	novembro 2016	dezembro 2016	janeiro 2017	fevereiro 2017	março 2017	abril 2017	maio 2017	junho 2017	julho 2017	agosto 2017	setembro 2017	outubro 2017
7.6183E-09	8.1223E-09	8.4973E-09	9.0104E-09	9.4867E-09	1.00277E-08	1.05597E-08	1.11453E-08	1.16965E-08	1.21913E-08	1.33471E-08	1.42378E-08	1.51795E-08	1.62174E-08	1.72555E-08	1.81134E-08	1.92839E-08	2.0356E-08	2.14792E-08	2.28229E-08	2.40772E-08	2.53429E-08	2.66297E-08	2.80335E-08	2.96946E-08	3.17628E-08	3.38708E-08	3.58057E-08	3.79137E-08	4.04382E-08	4.33113E-08	4.6065E-08	4.88164E-08	5.12964E-08	5.35752E-08	5.64085E-08	6.08117E-08	6.60665E-08	7.12581E-08	7.64919E-08	8.15245E-08	8.68097E-08	9.53868E-08	1.05E-07	1.14567E-07	1.26368E-07	1.37573E-07	1.47731E-07	1.6055E-07	1.76074E-07	1.92802E-07	2.10036E-07	2.30079E-07	2.50902E-07	2.76194E-07	3.03052E-07	3.31385E-07	3.70317E-07	4.08968E-07	4.52017E-07	5.06156E-07	5.65676E-07	6.27138E-07	6.9087E-07	7.47489E-07	8.01277E-07	8.69337E-07	9.58992E-07	1.07455E-06	1.19401E-06	1.32077E-06	1.50532E-06	1.73222E-06	1.98118E-06	2.23311E-06	2.33963E-06	2.35788E-06	2.39087E-06	2.42128E-06	2.4627E-06	2.5502E-06	2.59395E-06	2.64332E-06	2.78744E-06	3.11218E-06	3.52325E-06	3.96848E-06	4.6182E-06	5.50024E-06	6.68012E-06	7.99686E-06	8.73338E-06	9.15872E-06	9.87137E-06	1.0979E-05	1.26345E-05	1.44222E-05	1.71465E-05	1.98384E-05	2.33301E-05	2.78304E-05	3.26783E-05	3.98676E-05	4.86026E-05	5.90958E-05	7.53176E-05	9.4614E-05	0.000121049	0.00015579	0.000214196	0.000250138	0.000267198	0.000289455	0.000341326	0.000439116	0.000560926	0.000750014	0.00103172	0.001442035	0.002131616	0.003229398	0.005410857	0.009508498	0.01734255	0.020034114	0.021554703	0.024087381	0.02719947	0.030702762	0.03512703	0.040171272	0.046924063	0.05557686	0.067109058	0.081014389	0.090673647	0.095197604	0.102272538	0.113715813	0.127826778	0.147806659	0.17090996	0.205484325	0.257287516	0.318288677	0.400853661	0.498341031	0.604987467	0.725561465	0.905936164	1.089028572	1.326764148	1.620510084	2.019640862	2.52939738	3.098259889	3.880259655	5.057916646	6.321384308	8.044594872	10.27696728	13.12265813	17.06864298	22.31213076	29.66621094	40.25408073	53.90826483	73.07804658	100	141.31	198.22	282.96	403.73	581.49	857.29	915.93	932.97	947.24	972.06	999.37	1016.46	1033.74	1044.28	1060.47	1086.24	1115.24	1140.44	1167.35	1178.91	1190.58	1207.37	1225.12	1244.23	1260.9	1273.89	1278.35	1294.46	1310.25	1325.84	1340.56	1346.46	1348.48	1352.53	1356.86	1363.24	1379.33	1386.23	1393.3	1405.56	1411.32	1418.94	1422.06	1421.78	1422.63	1425.9	1428.32	1434.46	1444.64	1451.29	1456.22	1459.71	1467.01	1467.3	1465.54	1458.07	1454.86	1455.15	1453.4	1458.2	1468.41	1483.83	1500.15	1508.55	1513.08	1515.95	1532.47	1541.05	1545.83	1564.23	1579.09	1588.56	1598.41	1600.49	1604.01	1610.75	1610.91	1614.62	1640.62	1662.11	1665.93	1668.26	1673.6	1683.47	1693.07	1700.86	1707.32	1717.22	1724.26	1733.23	1756.28	1768.57	1773.52	1788.24	1800.94	1812.65	1822.08	1828.64	1839.61	1854.33	1858.22	1866.02	1888.23	1900.5	1914.18	1939.26	1997.83	2039.78	2085.68	2118.43	2144.49	2165.29	2178.5	2175.23	2179.58	2186.99	2204.05	2210.44	2217.96	2229.49	2246.43	2260.13	2270.75	2279.15	2290.77	2307.03	2328.02	2344.08	2351.82	2362.17	2378.47	2398.92	2412.83	2427.07	2441.87	2463.11	2475.18	2474.68	2480.87	2485.09	2493.79	2512.49	2526.31	2535.4	2550.36	2560.82	2571.83	2577.23	2579.81	2574.39	2579.28	2580.57	2585.99	2594.52	2602.56	2615.05	2626.56	2638.12	2647.88	2654.5	2661.93	2669.38	2675.79	2688.37	2693.21	2701.29	2711.55	2731.62	2746.37	2759.83	2773.08	2788.33	2810.36	2831.16	2846.16	2854.13	2861.55	2874.43	2884.78	2892.86	2906.74	2922.73	2928.57	2942.63	2956.46	2967.1	2974.22	2978.68	2985.83	2994.19	3006.47	3017.59	3040.22	3063.93	3079.86	3097.42	3110.74	3110.74	3111.05	3112.29	3126.29	3149.74	3175.88	3195.89	3222.42	3248.2	3273.86	3299.07	3314.58	3319.55	3324.86	3337.16	3354.85	3369.28	3386.8	3403.73	3422.79	3438.19	3445.41	3467.46	3479.94	3482.72	3497.7	3512.04	3532.06	3552.9	3574.22	3602.46	3633.44	3655.24	3672.42	3692.62	3706.28	3715.92	3717.03	3725.95	3738.99	3760.3	3780.61	3815.39	3836.37	3862.84	3898.38	3924.5	3942.55	3958.32	3958.72	3968.62	3991.24	4008	4028.44	4059.86	4110.2	4160.34	4215.26	4245.19	4276.6	4310.39	4337.11	4346.65	4370.12	4405.95	4450.45	4493.17	4550.23	4591.18	4610.92	4639.05	4675.23	4691.59	4715.99	4736.74	4740.53	4752.86	4761.42	4775.7	4793.85	4809.67	4821.69	4828.44	4843.41	4832.27	4843.87	4853.07	4860.83	4881.25
